age,capital-gain,capital-loss,hours-per-week,education-num,workclass,marital-status,occupation,relationship,sex
51,0,0,40,3,Private,Married-civ-spouse,Craft-repair,Other-relative,Female
62,0,0,40,10,Private,Never-married,Adm-clerical,Not-in-family,Female
43,0,0,50,10,Private,Married-civ-spouse,Sales,Husband,Male
28,0,0,45,9,Local-gov,Married-civ-spouse,Craft-repair,Husband,Male
46,0,0,40,9,Private,Married-civ-spouse,Exec-managerial,Husband,Male
62,0,0,40,13,State-gov,Married-civ-spouse,Prof-specialty,Husband,Male
57,0,0,30,9,Local-gov,Widowed,Other-service,Unmarried,Female
60,0,0,45,13,Local-gov,Married-civ-spouse,Prof-specialty,Wife,Female
23,0,0,40,10,Federal-gov,Never-married,Handlers-cleaners,Not-in-family,Male
47,99999,0,60,10,Private,Married-civ-spouse,Sales,Husband,Male
21,0,0,8,10,Private,Never-married,Adm-clerical,Own-child,Female
51,0,0,48,9,Private,Married-civ-spouse,Handlers-cleaners,Husband,Male
61,0,0,40,9,Local-gov,Married-civ-spouse,Handlers-cleaners,Husband,Male
52,99999,0,30,13,Self-emp-not-inc,Married-civ-spouse,Adm-clerical,Wife,Female
76,0,0,40,13,Private,Married-civ-spouse,Exec-managerial,Husband,Male
24,0,0,39,10,Private,Never-married,Handlers-cleaners,Not-in-family,Male
31,0,0,55,13,Self-emp-not-inc,Never-married,Craft-repair,Not-in-family,Male
43,15024,0,50,13,Private,Married-civ-spouse,Exec-managerial,Husband,Male
58,0,0,40,10,Federal-gov,Widowed,Prof-specialty,Unmarried,Female
19,0,0,25,8,Private,Never-married,Adm-clerical,Own-child,Female
44,0,0,45,10,Private,Divorced,Exec-managerial,Other-relative,Female
41,0,0,7,10,Local-gov,Never-married,Prof-specialty,Other-relative,Male
21,0,0,20,10,Private,Never-married,Sales,Own-child,Male
40,0,0,35,9,Private,Divorced,Handlers-cleaners,Not-in-family,Male
25,0,0,30,10,Private,Never-married,Other-service,Own-child,Male
62,0,0,40,16,Local-gov,Widowed,Prof-specialty,Unmarried,Female
42,0,0,40,9,Private,Married-civ-spouse,Craft-repair,Husband,Male
35,0,0,40,11,Private,Never-married,Tech-support,Not-in-family,Male
19,0,0,12,9,Private,Never-married,Sales,Own-child,Female
60,0,0,40,9,Private,Married-civ-spouse,Other-service,Wife,Female
20,0,0,40,9,Private,Never-married,Sales,Own-child,Male
23,0,0,25,12,Private,Married-civ-spouse,Handlers-cleaners,Husband,Male
18,0,0,40,9,Private,Never-married,Adm-clerical,Own-child,Female
40,0,0,45,10,Private,Married-civ-spouse,Exec-managerial,Husband,Male
19,0,0,15,10,Private,Never-married,Other-service,Own-child,Female
51,0,0,40,9,Private,Divorced,Prof-specialty,Not-in-family,Female
41,0,0,50,13,Local-gov,Married-civ-spouse,Protective-serv,Husband,Male
18,0,0,20,6,Private,Never-married,Other-service,Own-child,Female
41,0,0,40,10,Private,Married-spouse-absent,Sales,Unmarried,Female
27,0,0,40,10,Private,Never-married,Exec-managerial,Own-child,Female
71,0,0,28,2,Self-emp-not-inc,Divorced,Craft-repair,Not-in-family,Female
25,0,0,40,8,Private,Married-civ-spouse,Machine-op-inspct,Husband,Male
73,0,0,20,9,Private,Divorced,Other-service,Not-in-family,Female
45,0,0,40,10,Private,Married-civ-spouse,Other-service,Husband,Male
25,0,0,40,10,Private,Married-civ-spouse,Sales,Husband,Male
50,0,0,16,9,Private,Married-civ-spouse,Prof-specialty,Wife,Female
44,0,0,40,9,Private,Married-civ-spouse,Transport-moving,Husband,Male
44,0,0,40,11,Local-gov,Divorced,Protective-serv,Own-child,Female
49,3103,0,45,9,Private,Married-civ-spouse,Craft-repair,Husband,Male
44,7688,0,45,10,Self-emp-inc,Married-civ-spouse,Exec-managerial,Husband,Male
42,0,0,40,9,Federal-gov,Divorced,Adm-clerical,Not-in-family,Female
20,0,0,45,9,Private,Never-married,Priv-house-serv,Not-in-family,Female
66,0,0,18,9,Private,Widowed,Tech-support,Not-in-family,Female
19,0,0,15,10,Private,Never-married,Exec-managerial,Own-child,Male
60,0,0,55,10,Private,Married-civ-spouse,Craft-repair,Husband,Male
46,0,0,40,11,Private,Separated,Prof-specialty,Not-in-family,Male
42,0,0,35,11,Private,Divorced,Craft-repair,Not-in-family,Male
59,0,0,52,10,Private,Divorced,Exec-managerial,Not-in-family,Female
58,5178,0,60,12,Private,Married-civ-spouse,Exec-managerial,Husband,Male
47,0,0,40,9,Private,Divorced,Adm-clerical,Unmarried,Female
58,0,0,36,10,Private,Married-civ-spouse,Tech-support,Husband,Male
19,0,0,24,7,Private,Never-married,Farming-fishing,Own-child,Male
28,0,0,70,10,Private,Married-civ-spouse,Tech-support,Husband,Male
37,0,0,40,9,Private,Separated,Prof-specialty,Unmarried,Female
30,0,0,50,9,Private,Married-civ-spouse,Craft-repair,Husband,Male
36,0,0,40,10,Private,Divorced,Prof-specialty,Not-in-family,Male
45,0,2824,76,7,Private,Divorced,Transport-moving,Not-in-family,Male
59,0,0,99,4,Private,Married-civ-spouse,Other-service,Wife,Female
45,0,0,40,10,Private,Married-civ-spouse,Handlers-cleaners,Husband,Male
53,10520,0,40,16,Local-gov,Divorced,Prof-specialty,Not-in-family,Female
37,0,0,40,9,Private,Divorced,Sales,Unmarried,Female
26,0,0,40,10,Private,Never-married,Sales,Not-in-family,Female
53,0,0,40,5,Local-gov,Married-civ-spouse,Craft-repair,Husband,Male
44,0,0,15,9,State-gov,Married-civ-spouse,Other-service,Wife,Female
27,0,0,40,13,Private,Never-married,Craft-repair,Own-child,Male
22,0,0,40,10,Private,Never-married,Craft-repair,Own-child,Male
41,0,0,40,9,Private,Divorced,Transport-moving,Not-in-family,Male
53,0,0,40,9,Private,Married-civ-spouse,Machine-op-inspct,Husband,Male
58,0,0,40,9,Private,Married-civ-spouse,Exec-managerial,Husband,Male
32,0,0,60,13,Private,Married-civ-spouse,Prof-specialty,Husband,Male
32,0,0,38,10,Private,Married-civ-spouse,Handlers-cleaners,Husband,Male
47,7688,0,40,14,Private,Married-civ-spouse,Prof-specialty,Wife,Female
27,0,0,40,9,Private,Married-civ-spouse,Farming-fishing,Husband,Male
25,0,0,40,10,Private,Never-married,Handlers-cleaners,Not-in-family,Male
40,0,0,40,6,Private,Divorced,Machine-op-inspct,Not-in-family,Female
36,0,0,92,10,Self-emp-not-inc,Married-civ-spouse,Sales,Husband,Male
23,0,0,40,9,Local-gov,Never-married,Transport-moving,Own-child,Male
44,0,0,40,5,Private,Married-civ-spouse,Machine-op-inspct,Husband,Male
19,0,0,60,9,Private,Never-married,Craft-repair,Own-child,Male
42,0,0,40,13,Private,Never-married,Sales,Not-in-family,Male
60,0,0,15,10,Self-emp-not-inc,Married-civ-spouse,Farming-fishing,Husband,Male
41,0,1848,45,9,Private,Married-civ-spouse,Sales,Husband,Male
45,0,0,40,9,Federal-gov,Never-married,Transport-moving,Unmarried,Female
52,0,0,40,14,State-gov,Divorced,Prof-specialty,Not-in-family,Female
28,0,0,18,16,Private,Never-married,Adm-clerical,Own-child,Male
83,0,0,20,9,Self-emp-inc,Divorced,Sales,Not-in-family,Male
17,0,0,20,7,Private,Never-married,Other-service,Own-child,Male
27,0,0,40,11,Private,Never-married,Craft-repair,Not-in-family,Male
35,0,0,60,11,Self-emp-not-inc,Never-married,Farming-fishing,Not-in-family,Male
40,0,0,40,10,Private,Never-married,Adm-clerical,Not-in-family,Female
23,0,0,25,12,Private,Married-civ-spouse,Sales,Wife,Female
51,0,0,40,7,Local-gov,Married-civ-spouse,Handlers-cleaners,Husband,Male
51,0,0,54,2,Private,Married-civ-spouse,Other-service,Husband,Male
28,0,0,45,9,Private,Never-married,Exec-managerial,Not-in-family,Female
53,0,0,50,9,Private,Married-civ-spouse,Other-service,Husband,Male
29,0,0,35,13,Private,Never-married,Adm-clerical,Not-in-family,Female
19,0,0,45,9,Private,Never-married,Craft-repair,Not-in-family,Male
30,0,0,50,13,Private,Married-spouse-absent,Sales,Not-in-family,Female
23,0,0,40,4,Private,Never-married,Machine-op-inspct,Own-child,Female
66,0,0,15,13,Private,Married-civ-spouse,Sales,Husband,Male
27,0,0,40,7,Private,Never-married,Craft-repair,Not-in-family,Male
35,0,0,40,9,Private,Married-civ-spouse,Machine-op-inspct,Husband,Male
17,0,0,15,8,Private,Never-married,Handlers-cleaners,Own-child,Male
27,0,0,40,9,Private,Never-married,Machine-op-inspct,Not-in-family,Male
27,0,0,50,15,Private,Never-married,Prof-specialty,Not-in-family,Male
44,15024,0,40,13,Local-gov,Married-civ-spouse,Protective-serv,Wife,Female
64,0,0,16,9,Private,Married-civ-spouse,Transport-moving,Husband,Male
62,0,0,15,9,Self-emp-inc,Widowed,Sales,Not-in-family,Female
26,0,0,40,10,Private,Married-civ-spouse,Sales,Husband,Male
40,0,0,40,9,Private,Separated,Machine-op-inspct,Unmarried,Male
40,0,0,40,16,Private,Married-civ-spouse,Prof-specialty,Husband,Male
35,0,0,40,9,Private,Divorced,Adm-clerical,Own-child,Female
25,0,0,40,13,Private,Never-married,Prof-specialty,Own-child,Male
52,0,0,24,10,Local-gov,Widowed,Adm-clerical,Not-in-family,Female
46,0,0,40,10,Private,Married-civ-spouse,Adm-clerical,Wife,Female
30,0,0,40,9,Private,Married-civ-spouse,Craft-repair,Husband,Male
52,0,0,40,10,Private,Married-civ-spouse,Exec-managerial,Husband,Male
28,0,0,40,9,Private,Never-married,Transport-moving,Not-in-family,Male
17,0,0,25,6,Private,Never-married,Other-service,Own-child,Female
46,0,0,40,10,State-gov,Never-married,Other-service,Own-child,Female
45,0,0,40,13,Private,Divorced,Exec-managerial,Not-in-family,Male
21,1055,0,32,10,Private,Never-married,Prof-specialty,Own-child,Female
18,0,0,40,9,Self-emp-not-inc,Married-civ-spouse,Other-service,Wife,Female
17,0,1721,15,7,Private,Never-married,Other-service,Own-child,Male
90,0,0,37,10,Private,Divorced,Sales,Unmarried,Female
23,0,0,40,10,Private,Never-married,Craft-repair,Not-in-family,Male
41,0,0,40,13,Private,Married-civ-spouse,Prof-specialty,Husband,Male
19,0,0,50,10,Self-emp-not-inc,Never-married,Farming-fishing,Own-child,Male
69,0,0,40,9,Private,Married-civ-spouse,Transport-moving,Husband,Male
23,0,0,32,12,Federal-gov,Never-married,Exec-managerial,Unmarried,Female
28,0,0,54,10,Private,Never-married,Tech-support,Not-in-family,Male
37,0,1977,45,12,Private,Married-civ-spouse,Sales,Husband,Male
57,0,0,30,9,Private,Married-civ-spouse,Sales,Husband,Male
30,0,1974,40,10,Local-gov,Never-married,Protective-serv,Not-in-family,Male
48,914,0,40,9,Private,Separated,Adm-clerical,Unmarried,Female
73,0,0,32,9,Private,Widowed,Other-service,Other-relative,Female
25,0,0,40,3,Private,Never-married,Machine-op-inspct,Other-relative,Male
33,0,0,40,14,Private,Never-married,Exec-managerial,Not-in-family,Male
36,0,0,40,9,Private,Married-civ-spouse,Machine-op-inspct,Husband,Male
28,3411,0,40,9,Private,Married-civ-spouse,Craft-repair,Husband,Male
57,0,0,40,9,Private,Divorced,Other-service,Unmarried,Female
31,0,0,40,10,Private,Never-married,Other-service,Unmarried,Female
40,0,0,48,9,State-gov,Divorced,Other-service,Not-in-family,Female
32,0,0,40,10,Private,Never-married,Prof-specialty,Own-child,Female
26,0,0,40,9,Private,Never-married,Adm-clerical,Unmarried,Female
27,0,0,40,10,Self-emp-inc,Separated,Sales,Own-child,Female
17,0,1602,18,6,Private,Never-married,Other-service,Own-child,Female
29,0,0,40,10,Private,Never-married,Craft-repair,Not-in-family,Female
18,0,0,30,7,Private,Never-married,Other-service,Own-child,Female
20,0,0,30,10,Private,Never-married,Sales,Not-in-family,Male
18,0,0,40,10,State-gov,Never-married,Other-service,Not-in-family,Female
56,0,0,40,9,Private,Never-married,Other-service,Not-in-family,Female
40,0,0,8,10,Private,Separated,Other-service,Unmarried,Female
46,0,0,40,10,Private,Divorced,Exec-managerial,Not-in-family,Male
53,0,0,40,10,Private,Widowed,Exec-managerial,Unmarried,Female
50,0,0,50,14,Private,Married-civ-spouse,Exec-managerial,Husband,Male
23,0,0,50,7,Private,Never-married,Handlers-cleaners,Own-child,Male
40,0,0,40,13,Private,Married-spouse-absent,Exec-managerial,Not-in-family,Male
54,0,0,40,10,Self-emp-inc,Married-civ-spouse,Transport-moving,Husband,Male
45,0,0,40,10,Private,Divorced,Exec-managerial,Not-in-family,Female
53,0,0,40,9,Local-gov,Married-civ-spouse,Transport-moving,Husband,Male
50,0,0,40,13,Local-gov,Divorced,Exec-managerial,Not-in-family,Female
40,0,0,40,13,Self-emp-inc,Married-civ-spouse,Craft-repair,Husband,Male
36,0,0,40,14,State-gov,Never-married,Prof-specialty,Not-in-family,Male
25,0,0,50,12,Self-emp-not-inc,Never-married,Sales,Not-in-family,Male
29,0,0,40,9,Private,Married-civ-spouse,Machine-op-inspct,Husband,Male
29,0,0,50,13,Private,Never-married,Farming-fishing,Own-child,Male
22,0,0,40,13,Private,Never-married,Sales,Not-in-family,Female
56,0,0,50,13,Private,Divorced,Prof-specialty,Unmarried,Female
60,0,0,40,14,Local-gov,Married-civ-spouse,Exec-managerial,Husband,Male
37,3464,0,50,9,Private,Married-civ-spouse,Machine-op-inspct,Husband,Male
53,0,0,40,4,Private,Divorced,Machine-op-inspct,Not-in-family,Female
23,0,0,20,10,State-gov,Never-married,Adm-clerical,Own-child,Female
18,0,0,10,9,Private,Never-married,Priv-house-serv,Other-relative,Female
36,3325,0,45,10,Private,Divorced,Sales,Not-in-family,Female
67,9386,0,50,9,Self-emp-inc,Married-civ-spouse,Exec-managerial,Husband,Male
31,0,0,60,9,Private,Never-married,Handlers-cleaners,Not-in-family,Male
26,0,0,48,13,Private,Married-civ-spouse,Sales,Husband,Male
18,0,0,20,7,Private,Never-married,Adm-clerical,Other-relative,Female
45,0,0,40,14,Local-gov,Divorced,Prof-specialty,Unmarried,Female
64,0,0,40,7,Private,Married-civ-spouse,Sales,Husband,Male
26,0,0,38,9,Private,Never-married,Sales,Not-in-family,Female
53,0,0,40,10,Private,Divorced,Prof-specialty,Not-in-family,Female
27,0,0,28,9,Private,Never-married,Handlers-cleaners,Other-relative,Male
32,0,0,40,10,Private,Divorced,Machine-op-inspct,Unmarried,Male
49,14084,0,30,9,Self-emp-not-inc,Divorced,Exec-managerial,Unmarried,Female
59,0,0,40,6,Private,Married-civ-spouse,Craft-repair,Husband,Male
44,7688,0,55,14,Private,Married-civ-spouse,Prof-specialty,Husband,Male
61,0,0,60,9,Self-emp-not-inc,Married-civ-spouse,Farming-fishing,Husband,Male
46,0,0,37,9,State-gov,Separated,Adm-clerical,Unmarried,Female
32,0,0,40,9,Private,Never-married,Adm-clerical,Not-in-family,Male
29,0,0,35,9,Private,Never-married,Sales,Not-in-family,Female
48,0,0,40,14,Private,Never-married,Exec-managerial,Not-in-family,Male
32,0,0,30,10,Private,Divorced,Exec-managerial,Unmarried,Female
21,0,0,35,9,Private,Never-married,Handlers-cleaners,Own-child,Female
50,0,0,50,15,Self-emp-not-inc,Married-civ-spouse,Prof-specialty,Husband,Male
44,0,0,44,14,Local-gov,Married-civ-spouse,Prof-specialty,Husband,Male
51,0,0,40,9,Private,Separated,Adm-clerical,Other-relative,Female
42,0,0,40,9,Private,Married-civ-spouse,Craft-repair,Husband,Male
27,0,0,40,13,Private,Never-married,Protective-serv,Own-child,Female
70,0,0,3,9,Self-emp-not-inc,Married-civ-spouse,Exec-managerial,Husband,Male
33,0,0,40,9,Private,Divorced,Exec-managerial,Not-in-family,Female
65,10605,0,60,9,Self-emp-not-inc,Married-civ-spouse,Farming-fishing,Husband,Male
32,0,0,40,9,Private,Married-civ-spouse,Craft-repair,Husband,Male
30,0,0,40,10,Private,Divorced,Prof-specialty,Unmarried,Female
43,0,0,40,10,Self-emp-inc,Married-civ-spouse,Exec-managerial,Husband,Male
31,0,0,40,5,Private,Never-married,Other-service,Own-child,Male
64,0,0,40,13,Federal-gov,Divorced,Adm-clerical,Not-in-family,Female
37,0,0,52,10,Local-gov,Separated,Protective-serv,Own-child,Male
49,0,0,40,9,Self-emp-not-inc,Divorced,Sales,Not-in-family,Male
29,0,0,48,7,Private,Never-married,Machine-op-inspct,Own-child,Male
35,0,0,40,9,Local-gov,Divorced,Exec-managerial,Not-in-family,Male
37,0,1740,45,12,Private,Married-civ-spouse,Prof-specialty,Husband,Male
42,0,0,50,14,State-gov,Married-civ-spouse,Prof-specialty,Husband,Male
23,0,0,40,12,Private,Never-married,Sales,Not-in-family,Male
35,0,0,40,9,Local-gov,Never-married,Other-service,Unmarried,Female
29,0,0,40,11,State-gov,Married-civ-spouse,Protective-serv,Husband,Male
23,0,0,25,10,Private,Never-married,Other-service,Unmarried,Female
45,0,0,40,13,Private,Never-married,Prof-specialty,Not-in-family,Male
38,594,0,50,9,Private,Never-married,Handlers-cleaners,Not-in-family,Male
23,0,0,48,9,Private,Never-married,Sales,Unmarried,Female
39,0,0,60,13,Self-emp-not-inc,Never-married,Sales,Own-child,Male
45,15024,0,50,14,Private,Married-civ-spouse,Exec-managerial,Husband,Male
68,0,0,43,12,Private,Divorced,Exec-managerial,Not-in-family,Female
60,4934,0,40,11,Federal-gov,Divorced,Prof-specialty,Unmarried,Male
41,0,0,40,8,Private,Separated,Craft-repair,Not-in-family,Male
48,0,0,40,9,Private,Divorced,Craft-repair,Other-relative,Male
33,0,0,40,9,Private,Married-civ-spouse,Machine-op-inspct,Husband,Male
48,0,0,40,11,Private,Married-civ-spouse,Craft-repair,Husband,Male
23,0,0,20,10,Local-gov,Never-married,Adm-clerical,Own-child,Female
26,0,0,45,5,Private,Married-civ-spouse,Craft-repair,Husband,Male
55,0,2415,50,13,Self-emp-inc,Married-civ-spouse,Exec-managerial,Husband,Male
35,0,0,75,14,State-gov,Married-civ-spouse,Prof-specialty,Husband,Male
52,3103,0,55,10,Private,Married-civ-spouse,Exec-managerial,Husband,Male
46,0,0,38,9,State-gov,Separated,Adm-clerical,Unmarried,Female
18,0,0,30,9,Private,Never-married,Other-service,Own-child,Female
62,0,0,40,9,Local-gov,Divorced,Transport-moving,Other-relative,Male
22,0,0,30,10,Private,Never-married,Transport-moving,Own-child,Female
40,7298,0,40,10,Private,Married-civ-spouse,Adm-clerical,Wife,Female
26,0,0,50,10,Private,Married-civ-spouse,Sales,Husband,Male
35,0,0,36,12,Private,Married-spouse-absent,Sales,Own-child,Female
25,0,0,40,9,Self-emp-not-inc,Never-married,Sales,Unmarried,Female
41,0,0,45,10,Private,Married-civ-spouse,Craft-repair,Husband,Male
59,0,0,40,13,Private,Married-civ-spouse,Handlers-cleaners,Husband,Male
37,0,0,40,9,Private,Married-civ-spouse,Craft-repair,Husband,Male
38,0,0,43,10,Private,Married-civ-spouse,Craft-repair,Husband,Male
23,0,0,40,12,Private,Married-civ-spouse,Other-service,Wife,Female
67,18481,0,2,14,Self-emp-not-inc,Widowed,Prof-specialty,Not-in-family,Male
60,8614,0,48,13,Private,Divorced,Prof-specialty,Not-in-family,Female
39,0,0,50,13,Self-emp-inc,Married-civ-spouse,Prof-specialty,Husband,Male
32,0,1887,60,9,Self-emp-not-inc,Married-civ-spouse,Transport-moving,Husband,Male
26,0,0,45,13,Private,Never-married,Prof-specialty,Not-in-family,Female
39,0,0,50,9,Private,Divorced,Tech-support,Unmarried,Female
28,0,0,40,10,Private,Never-married,Adm-clerical,Not-in-family,Female
29,0,0,52,7,Private,Divorced,Craft-repair,Unmarried,Female
43,0,0,50,11,Private,Married-civ-spouse,Craft-repair,Husband,Male
23,0,0,25,10,Private,Never-married,Tech-support,Own-child,Male
32,0,1977,45,13,Private,Married-civ-spouse,Sales,Husband,Male
33,0,0,60,10,Self-emp-not-inc,Married-civ-spouse,Prof-specialty,Wife,Female
45,0,0,35,9,Private,Divorced,Other-service,Not-in-family,Female
48,0,0,40,9,Private,Divorced,Craft-repair,Unmarried,Male
43,15024,0,45,15,Local-gov,Married-civ-spouse,Prof-specialty,Husband,Male
50,0,0,40,9,Self-emp-not-inc,Married-civ-spouse,Transport-moving,Husband,Male
63,0,0,40,13,Private,Never-married,Tech-support,Not-in-family,Male
55,3103,0,40,9,Private,Married-civ-spouse,Craft-repair,Husband,Male
22,0,0,35,13,Private,Never-married,Exec-managerial,Own-child,Female
32,0,0,60,9,Self-emp-not-inc,Never-married,Other-service,Unmarried,Male
27,0,0,55,12,Private,Married-civ-spouse,Exec-managerial,Husband,Male
22,0,0,15,13,Private,Never-married,Sales,Own-child,Female
44,0,0,68,9,Private,Divorced,Transport-moving,Not-in-family,Male
34,0,0,40,9,Private,Separated,Other-service,Not-in-family,Female
28,0,0,40,9,Private,Never-married,Machine-op-inspct,Not-in-family,Female
40,15024,0,24,14,Private,Married-civ-spouse,Prof-specialty,Wife,Female
45,0,0,55,10,Private,Married-civ-spouse,Transport-moving,Husband,Male
17,0,0,15,6,Private,Never-married,Other-service,Own-child,Male
53,0,0,45,8,Self-emp-not-inc,Married-civ-spouse,Craft-repair,Husband,Male
58,0,0,40,12,Private,Married-civ-spouse,Craft-repair,Husband,Male
55,0,0,35,9,Self-emp-not-inc,Never-married,Craft-repair,Own-child,Male
44,0,0,44,11,Local-gov,Never-married,Craft-repair,Not-in-family,Male
40,0,0,30,9,Self-emp-not-inc,Married-civ-spouse,Craft-repair,Husband,Male
58,0,0,50,14,Self-emp-not-inc,Married-civ-spouse,Exec-managerial,Husband,Male
38,0,0,40,9,Private,Married-civ-spouse,Craft-repair,Husband,Male
62,1055,0,22,5,Private,Never-married,Priv-house-serv,Not-in-family,Female
31,3464,0,38,11,Private,Married-civ-spouse,Craft-repair,Husband,Male
31,0,0,40,7,Private,Married-civ-spouse,Craft-repair,Husband,Male
